State,Year,Month,Period,Indicator,Data Value,Percent Complete,Percent Pending Investigation,State Name,Footnote,Footnote Symbol,Predicted Value
HI,2015,November,12 month-ending,Number of Deaths,"11,203",100,0.0178523609747389,Hawaii,Numbers may differ from published reports using final data. See Technical Notes.,**,
HI,2015,December,12 month-ending,Number of Deaths,"11,208",100,0.00892219842969308,Hawaii,Numbers may differ from published reports using final data. See Technical Notes.,**,
HI,2016,January,12 month-ending,Number of Deaths,"11,070",100,0.00903342366757001,Hawaii,Numbers may differ from published reports using final data. See Technical Notes.,**,
HI,2016,February,12 month-ending,Number of Deaths,"11,065",100,0.0180750112968821,Hawaii,Numbers may differ from published reports using final data. See Technical Notes.,**,
HI,2016,March,12 month-ending,Number of Deaths,"11,067",100,0.018071744826963,Hawaii,Numbers may differ from published reports using final data. See Technical Notes.,**,
HI,2016,April,12 month-ending,Number of Deaths,"11,057",100,0.0180880889933978,Hawaii,Numbers may differ from published reports using final data. See Technical Notes.,**,
HI,2016,May,12 month-ending,Number of Deaths,"10,969",100,0.0546996079861428,Hawaii,Numbers may differ from published reports using final data. See Technical Notes.,**,
HI,2016,June,12 month-ending,Number of Deaths,"10,901",100,0.091734703238235,Hawaii,Numbers may differ from published reports using final data. See Technical Notes.,**,
HI,2016,July,12 month-ending,Number of Deaths,"10,896",100,0.12848751835536,Hawaii,Numbers may differ from published reports using final data. See Technical Notes.,**,
HI,2016,August,12 month-ending,Number of Deaths,"10,892",100,0.165258905618803,Hawaii,Numbers may differ from published reports using final data. See Technical Notes.,**,
HI,2016,September,12 month-ending,Number of Deaths,"10,824",100,0.203252032520325,Hawaii,Numbers may differ from published reports using final data. See Technical Notes.,**,
HI,2016,October,12 month-ending,Number of Deaths,"10,870",100,0.220791168353266,Hawaii,Numbers may differ from published reports using final data. See Technical Notes.,**,
HI,2016,November,12 month-ending,Number of Deaths,"10,939",100,0.265106499680044,Hawaii,Numbers may differ from published reports using final data. See Technical Notes.,**,
HI,2016,December,12 month-ending,Number of Deaths,"11,041",100,0.326057422334933,Hawaii,Numbers may differ from published reports using final data. See Technical Notes.,**,
HI,2017,January,12 month-ending,Number of Deaths,"11,142",100,0.323101777059774,Hawaii,Numbers may differ from published reports using final data. See Technical Notes.,**,
HI,2017,February,12 month-ending,Number of Deaths,"11,111",100,0.3150031500315,Hawaii,Numbers may differ from published reports using final data. See Technical Notes.,**,
HI,2017,March,12 month-ending,Number of Deaths,"11,136",100,0.314295977011494,Hawaii,Numbers may differ from published reports using final data. See Technical Notes.,**,
HI,2017,April,12 month-ending,Number of Deaths,"11,205",100,0.312360553324409,Hawaii,Numbers may differ from published reports using final data. See Technical Notes.,**,
HI,2017,May,12 month-ending,Number of Deaths,"11,306",100,0.274190695206085,Hawaii,Numbers may differ from published reports using final data. See Technical Notes.,**,
HI,2017,June,12 month-ending,Number of Deaths,"11,380",100,0.23725834797891,Hawaii,Numbers may differ from published reports using final data. See Technical Notes.,**,
HI,2017,July,12 month-ending,Number of Deaths,"11,384",100,0.210822206605762,Hawaii,Numbers may differ from published reports using final data. See Technical Notes.,**,
HI,2017,August,12 month-ending,Number of Deaths,"11,409",100,0.175300201595232,Hawaii,Numbers may differ from published reports using final data. See Technical Notes.,**,
HI,2017,September,12 month-ending,Number of Deaths,"11,426",100,0.140031507089095,Hawaii,Numbers may differ from published reports using final data. See Technical Notes.,**,
HI,2017,October,12 month-ending,Number of Deaths,"11,391",100,0.122904047054692,Hawaii,Numbers may differ from published reports using final data. See Technical Notes.,**,
HI,2017,November,12 month-ending,Number of Deaths,"11,450",100,0.0786026200873362,Hawaii,Numbers may differ from published reports using final data. See Technical Notes.,**,
HI,2017,December,12 month-ending,Number of Deaths,"11,508",100,0.0260688216892596,Hawaii,Numbers may differ from published reports using final data. See Technical Notes.,**,
HI,2018,January,12 month-ending,Number of Deaths,"11,518",100,0.0260461885744053,Hawaii,Underreported due to incomplete data.,*,
HI,2018,February,12 month-ending,Number of Deaths,"11,578",100,0.0259112109172569,Hawaii,Underreported due to incomplete data.,*,
HI,2018,March,12 month-ending,Number of Deaths,"11,659",100,0.034308259713526,Hawaii,Underreported due to incomplete data.,*,
HI,2018,April,12 month-ending,Number of Deaths,"11,674",100,0.0342641768031523,Hawaii,Underreported due to incomplete data.,*,
HI,2018,May,12 month-ending,Number of Deaths,"11,621",100,0.0430255571809655,Hawaii,Underreported due to incomplete data.,*,
HI,2018,June,12 month-ending,Number of Deaths,"11,648",100,0.0429258241758242,Hawaii,Underreported due to incomplete data.,*,
HI,2018,July,12 month-ending,Number of Deaths,"11,662",100,0.0428742925741725,Hawaii,Underreported due to incomplete data.,*,
HI,2018,August,12 month-ending,Number of Deaths,"11,638",100,0.0429627083691356,Hawaii,Underreported due to incomplete data.,*,
HI,2018,September,12 month-ending,Number of Deaths,"11,663",100,0.051444739775358,Hawaii,Underreported due to incomplete data.,*,
HI,2015,January,12 month-ending,Number of Drug Overdose Deaths,157,100,0.018138944313441,Hawaii,Numbers may differ from published reports using final data. See Technical Notes.,**,158
HI,2015,February,12 month-ending,Number of Drug Overdose Deaths,161,100,0.0180570603105814,Hawaii,Numbers may differ from published reports using final data. See Technical Notes.,**,162
HI,2015,March,12 month-ending,Number of Drug Overdose Deaths,158,100,0.0180619524970649,Hawaii,Numbers may differ from published reports using final data. See Technical Notes.,**,159
HI,2015,April,12 month-ending,Number of Drug Overdose Deaths,157,100,0.018130722509292,Hawaii,Numbers may differ from published reports using final data. See Technical Notes.,**,158
HI,2015,May,12 month-ending,Number of Drug Overdose Deaths,163,100,0.0180782789478442,Hawaii,Numbers may differ from published reports using final data. See Technical Notes.,**,164
HI,2015,June,12 month-ending,Number of Drug Overdose Deaths,147,100,0.018018018018018,Hawaii,Numbers may differ from published reports using final data. See Technical Notes.,**,148
HI,2015,July,12 month-ending,Number of Drug Overdose Deaths,147,100,0.0180001800018,Hawaii,Numbers may differ from published reports using final data. See Technical Notes.,**,148
HI,2015,August,12 month-ending,Number of Drug Overdose Deaths,149,100,0.0179920834832674,Hawaii,Numbers may differ from published reports using final data. See Technical Notes.,**,150
HI,2015,September,12 month-ending,Number of Drug Overdose Deaths,153,100,0.0179307871615564,Hawaii,Numbers may differ from published reports using final data. See Technical Notes.,**,154
HI,2015,October,12 month-ending,Number of Drug Overdose Deaths,156,100,0.026816840976133,Hawaii,Numbers may differ from published reports using final data. See Technical Notes.,**,157
HI,2015,November,12 month-ending,Number of Drug Overdose Deaths,165,100,0.0178523609747389,Hawaii,Numbers may differ from published reports using final data. See Technical Notes.,**,166
HI,2015,December,12 month-ending,Number of Drug Overdose Deaths,171,100,0.00892219842969308,Hawaii,Numbers may differ from published reports using final data. See Technical Notes.,**,172
HI,2016,January,12 month-ending,Number of Drug Overdose Deaths,174,100,0.00903342366757001,Hawaii,Numbers may differ from published reports using final data. See Technical Notes.,**,175
HI,2016,February,12 month-ending,Number of Drug Overdose Deaths,181,100,0.0180750112968821,Hawaii,Numbers may differ from published reports using final data. See Technical Notes.,**,182
HI,2016,March,12 month-ending,Number of Drug Overdose Deaths,187,100,0.018071744826963,Hawaii,Numbers may differ from published reports using final data. See Technical Notes.,**,188
HI,2016,April,12 month-ending,Number of Drug Overdose Deaths,191,100,0.0180880889933978,Hawaii,Numbers may differ from published reports using final data. See Technical Notes.,**,192
HI,2016,May,12 month-ending,Number of Drug Overdose Deaths,190,100,0.0546996079861428,Hawaii,Numbers may differ from published reports using final data. See Technical Notes.,**,192
HI,2016,June,12 month-ending,Number of Drug Overdose Deaths,194,100,0.091734703238235,Hawaii,Numbers may differ from published reports using final data. See Technical Notes.,**,197
HI,2016,July,12 month-ending,Number of Drug Overdose Deaths,193,100,0.12848751835536,Hawaii,Numbers may differ from published reports using final data. See Technical Notes.,**,197
HI,2016,August,12 month-ending,Number of Drug Overdose Deaths,203,100,0.165258905618803,Hawaii,Numbers may differ from published reports using final data. See Technical Notes.,**,209
HI,2016,September,12 month-ending,Number of Drug Overdose Deaths,194,100,0.203252032520325,Hawaii,Numbers may differ from published reports using final data. See Technical Notes.,**,200
HI,2016,October,12 month-ending,Number of Drug Overdose Deaths,193,100,0.220791168353266,Hawaii,Numbers may differ from published reports using final data. See Technical Notes.,**,200
HI,2016,November,12 month-ending,Number of Drug Overdose Deaths,195,100,0.265106499680044,Hawaii,Numbers may differ from published reports using final data. See Technical Notes.,**,203
HI,2016,December,12 month-ending,Number of Drug Overdose Deaths,199,100,0.326057422334933,Hawaii,Numbers may differ from published reports using final data. See Technical Notes.,**,209
HI,2017,January,12 month-ending,Number of Drug Overdose Deaths,203,100,0.323101777059774,Hawaii,Numbers may differ from published reports using final data. See Technical Notes.,**,213
HI,2017,February,12 month-ending,Number of Drug Overdose Deaths,190,100,0.3150031500315,Hawaii,Numbers may differ from published reports using final data. See Technical Notes.,**,199
HI,2017,March,12 month-ending,Number of Drug Overdose Deaths,182,100,0.314295977011494,Hawaii,Numbers may differ from published reports using final data. See Technical Notes.,**,191
HI,2017,April,12 month-ending,Number of Drug Overdose Deaths,180,100,0.312360553324409,Hawaii,Numbers may differ from published reports using final data. See Technical Notes.,**,189
HI,2017,May,12 month-ending,Number of Drug Overdose Deaths,190,100,0.274190695206085,Hawaii,Numbers may differ from published reports using final data. See Technical Notes.,**,198
HI,2017,June,12 month-ending,Number of Drug Overdose Deaths,188,100,0.23725834797891,Hawaii,Numbers may differ from published reports using final data. See Technical Notes.,**,195
HI,2017,July,12 month-ending,Number of Drug Overdose Deaths,193,100,0.210822206605762,Hawaii,Numbers may differ from published reports using final data. See Technical Notes.,**,200
HI,2017,August,12 month-ending,Number of Drug Overdose Deaths,188,100,0.175300201595232,Hawaii,Numbers may differ from published reports using final data. See Technical Notes.,**,193
HI,2017,September,12 month-ending,Number of Drug Overdose Deaths,196,100,0.140031507089095,Hawaii,Numbers may differ from published reports using final data. See Technical Notes.,**,201
HI,2017,October,12 month-ending,Number of Drug Overdose Deaths,199,100,0.122904047054692,Hawaii,Numbers may differ from published reports using final data. See Technical Notes.,**,203
HI,2017,November,12 month-ending,Number of Drug Overdose Deaths,201,100,0.0786026200873362,Hawaii,Numbers may differ from published reports using final data. See Technical Notes.,**,204
HI,2017,December,12 month-ending,Number of Drug Overdose Deaths,202,100,0.0260688216892596,Hawaii,Numbers may differ from published reports using final data. See Technical Notes.,**,204
HI,2018,January,12 month-ending,Number of Drug Overdose Deaths,202,100,0.0260461885744053,Hawaii,Underreported due to incomplete data.,*,202
HI,2018,February,12 month-ending,Number of Drug Overdose Deaths,213,100,0.0259112109172569,Hawaii,Underreported due to incomplete data.,*,214
HI,2018,March,12 month-ending,Number of Drug Overdose Deaths,221,100,0.034308259713526,Hawaii,Underreported due to incomplete data.,*,223
HI,2018,April,12 month-ending,Number of Drug Overdose Deaths,233,100,0.0342641768031523,Hawaii,Underreported due to incomplete data.,*,235
HI,2018,May,12 month-ending,Number of Drug Overdose Deaths,216,100,0.0430255571809655,Hawaii,Underreported due to incomplete data.,*,218
HI,2018,June,12 month-ending,Number of Drug Overdose Deaths,222,100,0.0429258241758242,Hawaii,Underreported due to incomplete data.,*,225
HI,2018,July,12 month-ending,Number of Drug Overdose Deaths,222,100,0.0428742925741725,Hawaii,Underreported due to incomplete data.,*,225
HI,2018,August,12 month-ending,Number of Drug Overdose Deaths,217,100,0.0429627083691356,Hawaii,Underreported due to incomplete data.,*,221
HI,2018,September,12 month-ending,Number of Drug Overdose Deaths,218,100,0.051444739775358,Hawaii,Underreported due to incomplete data.,*,221
IA,2015,January,12 month-ending,Number of Deaths,"29,177",100,0.0137094286595606,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,
IA,2015,February,12 month-ending,Number of Deaths,"29,203",100,0.0136972228880594,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,
IA,2015,March,12 month-ending,Number of Deaths,"29,380",100,0.0136147038801906,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,
IA,2015,April,12 month-ending,Number of Deaths,"29,412",100,0.0101999184006528,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,
IA,2015,May,12 month-ending,Number of Deaths,"29,462",100,0.0101826081053561,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,
IA,2015,June,12 month-ending,Number of Deaths,"29,533",100,0.0101581281955778,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,
IA,2015,July,12 month-ending,Number of Deaths,"29,649",100,0.0101183851057371,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,
IA,2015,August,12 month-ending,Number of Deaths,"29,667",100,0.010112245929821,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,
IA,2015,September,12 month-ending,Number of Deaths,"29,678",100,0.0101084978772154,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,
IA,2015,October,12 month-ending,Number of Deaths,"29,692",100,0.00673582109659168,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,
IA,2015,November,12 month-ending,Number of Deaths,"29,599",100,0.00337849251663908,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,
IA,2015,December,12 month-ending,Number of Deaths,"29,291",100,0,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,
IA,2016,January,12 month-ending,Number of Deaths,"29,031",100,0.00344459371017189,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,
IA,2016,February,12 month-ending,Number of Deaths,"29,156",100,0.00342982576485115,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,
IA,2016,March,12 month-ending,Number of Deaths,"28,911",100,0.00345889107951991,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,
IA,2016,April,12 month-ending,Number of Deaths,"28,908",100,0.0034592500345925,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,
IA,2016,May,12 month-ending,Number of Deaths,"28,909",100,0.00345913037462382,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,
IA,2016,June,12 month-ending,Number of Deaths,"28,863",100,0.00346464331497072,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,
IA,2016,July,12 month-ending,Number of Deaths,"28,746",100,0.00347874486885132,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,
IA,2016,August,12 month-ending,Number of Deaths,"28,760",100,0.00695410292072323,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,
IA,2016,September,12 month-ending,Number of Deaths,"28,822",100,0.00693914370966623,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,
IA,2016,October,12 month-ending,Number of Deaths,"28,956",100,0.00690703135792237,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,
IA,2016,November,12 month-ending,Number of Deaths,"29,018",100,0.00689227376111379,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,
IA,2016,December,12 month-ending,Number of Deaths,"29,318",100,0.00682174773176888,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,
IA,2017,January,12 month-ending,Number of Deaths,"29,622",100,0.00337586928634123,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,
IA,2017,February,12 month-ending,Number of Deaths,"29,703",100,0.00336666330000337,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,
IA,2017,March,12 month-ending,Number of Deaths,"29,945",100,0.010018367006178,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,
IA,2017,April,12 month-ending,Number of Deaths,"29,999",100,0.0100003333444448,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,
IA,2017,May,12 month-ending,Number of Deaths,"30,121",100,0.00995982869094652,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,
IA,2017,June,12 month-ending,Number of Deaths,"30,213",100,0.00992950054612253,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,
IA,2017,July,12 month-ending,Number of Deaths,"30,210",100,0.0099304865938431,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,
IA,2017,August,12 month-ending,Number of Deaths,"30,109",100,0.0066425321332492,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,
IA,2017,September,12 month-ending,Number of Deaths,"30,122",100,0.00663966536086581,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,
IA,2017,October,12 month-ending,Number of Deaths,"30,135",100,0.00663680106188817,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,
IA,2017,November,12 month-ending,Number of Deaths,"30,220",100,0.00661813368630046,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,
IA,2017,December,12 month-ending,Number of Deaths,"30,242",100,0.00661331922491899,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,
IA,2018,January,12 month-ending,Number of Deaths,"30,144",100,0.00663481953290871,Iowa,Underreported due to incomplete data.,*,
IA,2018,February,12 month-ending,Number of Deaths,"30,193",100,0.00993607789885073,Iowa,Underreported due to incomplete data.,*,
IA,2018,March,12 month-ending,Number of Deaths,"30,109",100,0.0033212660666246,Iowa,Underreported due to incomplete data.,*,
IA,2018,April,12 month-ending,Number of Deaths,"30,147",100,0.00331707964308223,Iowa,Underreported due to incomplete data.,*,
IA,2018,May,12 month-ending,Number of Deaths,"30,069",100,0.0033256842595364,Iowa,Underreported due to incomplete data.,*,
IA,2018,June,12 month-ending,Number of Deaths,"30,121",100,0.00331994289698217,Iowa,Underreported due to incomplete data.,*,
IA,2018,July,12 month-ending,Number of Deaths,"30,185",100,0.00331290376014577,Iowa,Underreported due to incomplete data.,*,
IA,2018,August,12 month-ending,Number of Deaths,"30,289",100,0.00330152860774539,Iowa,Underreported due to incomplete data.,*,
IA,2018,September,12 month-ending,Number of Deaths,"30,229",100,0.00330808164345496,Iowa,Underreported due to incomplete data.,*,
IA,2015,January,12 month-ending,Number of Drug Overdose Deaths,274,100,0.0137094286595606,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,275
IA,2015,February,12 month-ending,Number of Drug Overdose Deaths,274,100,0.0136972228880594,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,275
IA,2015,March,12 month-ending,Number of Drug Overdose Deaths,272,100,0.0136147038801906,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,273
IA,2015,April,12 month-ending,Number of Drug Overdose Deaths,265,100,0.0101999184006528,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,266
IA,2015,May,12 month-ending,Number of Drug Overdose Deaths,277,100,0.0101826081053561,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,278
IA,2015,June,12 month-ending,Number of Drug Overdose Deaths,289,100,0.0101581281955778,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,290
IA,2015,July,12 month-ending,Number of Drug Overdose Deaths,298,100,0.0101183851057371,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,299
IA,2015,August,12 month-ending,Number of Drug Overdose Deaths,296,100,0.010112245929821,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,297
IA,2015,September,12 month-ending,Number of Drug Overdose Deaths,311,100,0.0101084978772154,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,312
IA,2015,October,12 month-ending,Number of Drug Overdose Deaths,307,100,0.00673582109659168,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,308
IA,2015,November,12 month-ending,Number of Drug Overdose Deaths,308,100,0.00337849251663908,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,309
IA,2015,December,12 month-ending,Number of Drug Overdose Deaths,300,100,0,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,301
IA,2016,January,12 month-ending,Number of Drug Overdose Deaths,303,100,0.00344459371017189,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,304
IA,2016,February,12 month-ending,Number of Drug Overdose Deaths,304,100,0.00342982576485115,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,305
IA,2016,March,12 month-ending,Number of Drug Overdose Deaths,309,100,0.00345889107951991,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,310
IA,2016,April,12 month-ending,Number of Drug Overdose Deaths,316,100,0.0034592500345925,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,317
IA,2016,May,12 month-ending,Number of Drug Overdose Deaths,318,100,0.00345913037462382,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,319
IA,2016,June,12 month-ending,Number of Drug Overdose Deaths,310,100,0.00346464331497072,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,311
IA,2016,July,12 month-ending,Number of Drug Overdose Deaths,304,100,0.00347874486885132,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,305
IA,2016,August,12 month-ending,Number of Drug Overdose Deaths,309,100,0.00695410292072323,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,310
IA,2016,September,12 month-ending,Number of Drug Overdose Deaths,306,100,0.00693914370966623,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,307
IA,2016,October,12 month-ending,Number of Drug Overdose Deaths,313,100,0.00690703135792237,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,314
IA,2016,November,12 month-ending,Number of Drug Overdose Deaths,319,100,0.00689227376111379,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,320
IA,2016,December,12 month-ending,Number of Drug Overdose Deaths,314,100,0.00682174773176888,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,315
IA,2017,January,12 month-ending,Number of Drug Overdose Deaths,325,100,0.00337586928634123,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,326
IA,2017,February,12 month-ending,Number of Drug Overdose Deaths,330,100,0.00336666330000337,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,331
IA,2017,March,12 month-ending,Number of Drug Overdose Deaths,330,100,0.010018367006178,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,331
IA,2017,April,12 month-ending,Number of Drug Overdose Deaths,319,100,0.0100003333444448,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,320
IA,2017,May,12 month-ending,Number of Drug Overdose Deaths,322,100,0.00995982869094652,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,323
IA,2017,June,12 month-ending,Number of Drug Overdose Deaths,332,100,0.00992950054612253,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,333
IA,2017,July,12 month-ending,Number of Drug Overdose Deaths,334,100,0.0099304865938431,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,335
IA,2017,August,12 month-ending,Number of Drug Overdose Deaths,338,100,0.0066425321332492,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,339
IA,2017,September,12 month-ending,Number of Drug Overdose Deaths,334,100,0.00663966536086581,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,335
IA,2017,October,12 month-ending,Number of Drug Overdose Deaths,338,100,0.00663680106188817,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,339
IA,2017,November,12 month-ending,Number of Drug Overdose Deaths,340,100,0.00661813368630046,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,341
IA,2017,December,12 month-ending,Number of Drug Overdose Deaths,341,100,0.00661331922491899,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,342
IA,2018,January,12 month-ending,Number of Drug Overdose Deaths,336,100,0.00663481953290871,Iowa,Underreported due to incomplete data.,*,335
IA,2018,February,12 month-ending,Number of Drug Overdose Deaths,331,100,0.00993607789885073,Iowa,Underreported due to incomplete data.,*,332
IA,2018,March,12 month-ending,Number of Drug Overdose Deaths,326,100,0.0033212660666246,Iowa,Underreported due to incomplete data.,*,327
IA,2018,April,12 month-ending,Number of Drug Overdose Deaths,325,100,0.00331707964308223,Iowa,Underreported due to incomplete data.,*,326
IA,2018,May,12 month-ending,Number of Drug Overdose Deaths,312,100,0.0033256842595364,Iowa,Underreported due to incomplete data.,*,313
IA,2018,June,12 month-ending,Number of Drug Overdose Deaths,306,100,0.00331994289698217,Iowa,Underreported due to incomplete data.,*,308
IA,2018,July,12 month-ending,Number of Drug Overdose Deaths,303,100,0.00331290376014577,Iowa,Underreported due to incomplete data.,*,305
IA,2018,August,12 month-ending,Number of Drug Overdose Deaths,292,100,0.00330152860774539,Iowa,Underreported due to incomplete data.,*,295
IA,2018,September,12 month-ending,Number of Drug Overdose Deaths,296,100,0.00330808164345496,Iowa,Underreported due to incomplete data.,*,298
ID,2015,January,12 month-ending,Number of Deaths,"12,667",100,0,Idaho,Numbers may differ from published reports using final data. See Technical Notes.,**,
ID,2015,February,12 month-ending,Number of Deaths,"12,669",100,0,Idaho,Numbers may differ from published reports using final data. See Technical Notes.,**,
ID,2015,March,12 month-ending,Number of Deaths,"12,693",100,0,Idaho,Numbers may differ from published reports using final data. See Technical Notes.,**,
ID,2015,April,12 month-ending,Number of Deaths,"12,753",100,0.00784129224496197,Idaho,Numbers may differ from published reports using final data. See Technical Notes.,**,
ID,2015,May,12 month-ending,Number of Deaths,"12,849",100,0.00778270682543389,Idaho,Numbers may differ from published reports using final data. See Technical Notes.,**,
ID,2015,June,12 month-ending,Number of Deaths,"12,831",100,0.00779362481490141,Idaho,Numbers may differ from published reports using final data. See Technical Notes.,**,
ID,2015,July,12 month-ending,Number of Deaths,"12,917",100,0.0077417356971433,Idaho,Numbers may differ from published reports using final data. See Technical Notes.,**,
ID,2015,August,12 month-ending,Number of Deaths,"12,836",100,0.00779058896852602,Idaho,Numbers may differ from published reports using final data. See Technical Notes.,**,
ID,2015,September,12 month-ending,Number of Deaths,"12,782",100,0.00782350179940541,Idaho,Numbers may differ from published reports using final data. See Technical Notes.,**,
ID,2015,October,12 month-ending,Number of Deaths,"12,892",100,0.00775674837108284,Idaho,Numbers may differ from published reports using final data. See Technical Notes.,**,
ID,2015,November,12 month-ending,Number of Deaths,"12,905",100,0.0232468035645099,Idaho,Numbers may differ from published reports using final data. See Technical Notes.,**,
ID,2015,December,12 month-ending,Number of Deaths,"12,987",100,0.0308000308000308,Idaho,Numbers may differ from published reports using final data. See Technical Notes.,**,
ID,2016,January,12 month-ending,Number of Deaths,"12,912",100,0.0309789343246592,Idaho,Numbers may differ from published reports using final data. See Technical Notes.,**,
ID,2016,February,12 month-ending,Number of Deaths,"12,987",100,0.0308000308000308,Idaho,Numbers may differ from published reports using final data. See Technical Notes.,**,
ID,2016,March,12 month-ending,Number of Deaths,"13,036",100,0.0306842589751458,Idaho,Numbers may differ from published reports using final data. See Technical Notes.,**,
ID,2016,April,12 month-ending,Number of Deaths,"13,093",100,0.0229130069502788,Idaho,Numbers may differ from published reports using final data. See Technical Notes.,**,
ID,2016,May,12 month-ending,Number of Deaths,"13,131",100,0.0228466986520448,Idaho,Numbers may differ from published reports using final data. See Technical Notes.,**,
ID,2016,June,12 month-ending,Number of Deaths,"13,221",100,0.045382346267302,Idaho,Numbers may differ from published reports using final data. See Technical Notes.,**,
ID,2016,July,12 month-ending,Number of Deaths,"13,228",100,0.0453583308134261,Idaho,Numbers may differ from published reports using final data. See Technical Notes.,**,
ID,2016,August,12 month-ending,Number of Deaths,"13,283",100,0.0451705187081232,Idaho,Numbers may differ from published reports using final data. See Technical Notes.,**,
ID,2016,September,12 month-ending,Number of Deaths,"13,227",100,0.0453617600362894,Idaho,Numbers may differ from published reports using final data. See Technical Notes.,**,
ID,2016,October,12 month-ending,Number of Deaths,"13,205",100,0.0454373343430519,Idaho,Numbers may differ from published reports using final data. See Technical Notes.,**,
ID,2016,November,12 month-ending,Number of Deaths,"13,190",100,0.0682335102350265,Idaho,Numbers may differ from published reports using final data. See Technical Notes.,**,
ID,2016,December,12 month-ending,Number of Deaths,"13,297",100,0.0676844400992705,Idaho,Numbers may differ from published reports using final data. See Technical Notes.,**,
ID,2017,January,12 month-ending,Number of Deaths,"13,479",100,0.0667705319385711,Idaho,Numbers may differ from published reports using final data. See Technical Notes.,**,
